thigh,blue,green,thin
ankle,purple,purple,thick
ankle,gray,green,wooly
ankle,purple,green,thin
low,purple,white,thin
thigh,white,gray,thick
low,green,red,thin
ankle,purple,red,wooly
thigh,green,blue,thin
knee,purple,yellow,thick
knee,purple,yellow,wooly
thigh,purple,gray,thin
knee,gray,red,thick
knee,yellow,purple,thin
low,white,white,wooly
low,yellow,purple,wooly
low,red,purple,thick
low,gray,purple,thin
ankle,purple,purple,wooly
thigh,blue,purple,thin
low,gray,purple,thin
knee,purple,red,thick
thigh,yellow,purple,wooly
knee,purple,green,wooly
knee,white,white,wooly
ankle,yellow,gray,wooly
ankle,red,blue,thick
low,red,purple,wooly
knee,yellow,white,wooly
knee,blue,purple,wooly
ankle,red,red,wooly
thigh,red,gray,thick
low,gray,yellow,thin
knee,yellow,green,thick
low,purple,purple,wooly
knee,gray,white,wooly
thigh,gray,purple,thin
knee,blue,red,thick
knee,green,red,thick
ankle,yellow,yellow,thick
ankle,red,green,thin
low,blue,red,thick
knee,white,red,wooly
thigh,purple,blue,thick
low,white,red,thin
low,white,purple,thick
low,white,white,thick
ankle,red,yellow,thin
thigh,purple,green,wooly
knee,blue,purple,thick
ankle,purple,red,wooly
thigh,blue,green,thin
low,red,red,thin
low,red,gray,thin
thigh,gray,red,thick
low,purple,yellow,thick
ankle,gray,red,thick
ankle,white,red,thick
low,green,white,thick
knee,gray,yellow,thin
ankle,blue,purple,wooly
knee,green,blue,wooly
low,gray,gray,thick
knee,yellow,purple,thick
low,gray,yellow,thin
low,red,red,thick
ankle,purple,green,thick
low,blue,yellow,thick
thigh,purple,purple,thick
low,green,yellow,thin
ankle,gray,red,thin
thigh,white,yellow,thick
low,purple,purple,thin
ankle,red,blue,wooly
ankle,white,purple,wooly
ankle,red,green,wooly
knee,yellow,red,wooly
low,yellow,yellow,thin
low,yellow,purple,thin
knee,red,purple,thin
ankle,green,white,thin
low,green,yellow,wooly
low,blue,blue,thin
knee,purple,green,thick
low,red,white,wooly
knee,purple,purple,thick
ankle,green,yellow,wooly
ankle,green,purple,thin
thigh,gray,yellow,thick
ankle,blue,yellow,thin
thigh,yellow,blue,thin
low,red,gray,thick
low,yellow,red,thin
low,green,white,wooly
knee,purple,red,thick
thigh,purple,yellow,wooly
thigh,red,green,thick
knee,red,yellow,wooly
thigh,yellow,blue,thin
ankle,white,red,thin
low,yellow,green,thick
knee,purple,white,thick
ankle,red,red,thin
low,red,blue,wooly
low,white,purple,thin
ankle,blue,blue,thin
thigh,red,red,thin
knee,blue,purple,wooly
thigh,blue,gray,wooly
knee,yellow,blue,thick
knee,purple,yellow,thick
ankle,purple,white,thin
ankle,yellow,purple,thin
low,yellow,yellow,thin
ankle,white,green,thick
low,red,blue,wooly
knee,blue,green,wooly
ankle,gray,purple,wooly
thigh,gray,yellow,thin
knee,purple,red,thick
low,white,blue,thick
thigh,blue,purple,thin
low,yellow,purple,thick
low,gray,yellow,thin
low,purple,green,thick
ankle,green,yellow,wooly
low,red,yellow,thin
ankle,purple,gray,thin
ankle,yellow,gray,wooly
low,gray,purple,thin
knee,blue,gray,thin
low,green,yellow,thin
ankle,red,yellow,thick
knee,yellow,red,thin
low,gray,green,wooly
ankle,gray,green,thin
thigh,green,red,wooly
low,white,green,thick
thigh,white,green,thick
ankle,green,purple,thin
knee,blue,blue,wooly
knee,gray,white,wooly
low,blue,blue,thin
thigh,gray,green,thick
ankle,blue,white,thin
knee,white,yellow,wooly
knee,yellow,red,thin
knee,blue,purple,thin
low,green,gray,thick
low,white,blue,thick
ankle,yellow,white,wooly
thigh,gray,white,wooly
knee,yellow,gray,thin
knee,yellow,purple,thick
ankle,green,white,wooly
knee,yellow,green,thick
knee,gray,gray,wooly
knee,gray,purple,thin
knee,yellow,red,thick
knee,red,purple,thin
knee,red,purple,thin
thigh,purple,purple,thin
ankle,white,blue,thick
knee,blue,green,thick
ankle,white,yellow,wooly
knee,green,purple,thin
ankle,yellow,purple,wooly
knee,blue,green,wooly
thigh,green,blue,wooly
knee,purple,green,thin
low,white,green,thick
ankle,red,red,thick
ankle,white,purple,wooly
ankle,green,white,wooly
low,gray,yellow,thin
thigh,blue,green,thin
low,red,blue,thick
thigh,gray,yellow,thin
knee,red,yellow,thick
low,red,red,wooly
low,purple,blue,wooly
low,purple,yellow,wooly
thigh,red,gray,wooly
low,white,white,wooly
ankle,white,blue,thin
ankle,purple,purple,thin
thigh,green,yellow,wooly
ankle,blue,blue,thick
knee,green,gray,wooly
thigh,green,yellow,thick
knee,yellow,gray,thin
low,purple,purple,thin
knee,red,gray,thick
ankle,red,purple,thick
low,blue,gray,wooly
knee,green,white,thick
low,red,gray,thick
knee,green,green,wooly
ankle,white,green,thick
ankle,blue,green,thin
low,gray,yellow,thick
knee,yellow,white,thick
knee,gray,yellow,thin
knee,green,yellow,wooly
ankle,purple,purple,thick
ankle,green,white,thin
low,red,yellow,thin
knee,white,white,wooly
thigh,blue,blue,thin
low,gray,white,thick
knee,green,red,thick
knee,white,gray,thick
low,blue,white,wooly
low,red,red,thin
thigh,red,yellow,thick
low,red,purple,wooly
thigh,purple,green,thin
knee,white,white,wooly
knee,yellow,blue,wooly
knee,purple,white,thick
low,green,red,thick
low,white,gray,wooly
thigh,blue,yellow,wooly
low,yellow,blue,wooly
knee,green,gray,thick
low,purple,gray,thin
thigh,red,gray,thin
thigh,gray,gray,thin
ankle,purple,blue,thin
thigh,white,white,wooly
ankle,yellow,gray,thin
thigh,white,gray,wooly
ankle,yellow,purple,wooly
ankle,blue,purple,thin
low,green,gray,thick
low,blue,blue,thick
low,yellow,white,thin
thigh,gray,white,thick
thigh,blue,red,wooly
low,purple,blue,thick
low,purple,purple,wooly
thigh,gray,red,thin
thigh,green,blue,wooly
thigh,blue,white,thin
ankle,green,yellow,thick
thigh,blue,purple,wooly
ankle,blue,white,thick
low,green,purple,wooly
low,blue,yellow,thin
low,gray,blue,thin
thigh,gray,purple,wooly
thigh,blue,yellow,thick
knee,purple,blue,thin
thigh,white,red,thin
thigh,gray,gray,thin
thigh,green,gray,thin
ankle,yellow,blue,thin
ankle,purple,yellow,thin
ankle,green,red,wooly
knee,gray,white,wooly
ankle,gray,red,wooly
thigh,white,white,wooly
thigh,gray,gray,wooly
thigh,gray,yellow,thin
ankle,purple,red,wooly
knee,purple,red,thin
knee,gray,blue,wooly
ankle,green,gray,thick
low,green,yellow,thick
ankle,blue,white,thick
knee,white,red,thick
knee,yellow,blue,wooly
low,green,white,wooly
ankle,yellow,red,wooly
thigh,purple,gray,thick
ankle,blue,green,thin
low,white,green,wooly
low,green,blue,wooly
ankle,purple,purple,wooly
thigh,blue,blue,wooly
low,red,white,thin
ankle,white,green,thin
low,white,blue,wooly
ankle,red,green,thick
low,red,purple,wooly
knee,yellow,purple,thick
low,purple,blue,thick
ankle,red,purple,wooly
knee,red,red,thin
low,gray,gray,wooly
knee,white,yellow,thick
thigh,yellow,purple,wooly
thigh,white,white,wooly
low,white,yellow,wooly
ankle,blue,green,wooly
knee,green,yellow,thick
thigh,green,blue,thick
knee,white,red,thin
ankle,purple,green,thin
ankle,white,white,wooly
thigh,yellow,yellow,thick
knee,red,red,wooly
knee,gray,blue,thick
knee,white,blue,thick
knee,green,white,thin
knee,blue,blue,thick
thigh,white,green,wooly
ankle,gray,purple,thick
low,red,gray,thick
ankle,yellow,purple,thick
knee,green,blue,thick
low,blue,blue,thick
knee,red,gray,wooly
low,red,red,wooly
ankle,green,white,thick
thigh,red,gray,thin
low,green,red,wooly
knee,blue,gray,thin
thigh,green,gray,thin
low,blue,gray,thin
thigh,blue,white,thick
thigh,white,purple,wooly
low,purple,red,wooly
low,green,white,thin
low,purple,yellow,wooly
ankle,blue,yellow,thick
low,gray,purple,thin
ankle,white,purple,wooly
ankle,blue,blue,thin
thigh,purple,purple,thin
knee,white,purple,wooly
ankle,red,yellow,thin
low,yellow,purple,thick
ankle,yellow,gray,wooly
low,gray,red,wooly
ankle,green,green,thin
low,yellow,blue,thin
low,purple,green,thin
ankle,yellow,yellow,thin
low,white,yellow,thin
ankle,gray,red,thick
ankle,red,green,thick
knee,purple,purple,wooly
low,purple,yellow,wooly
low,yellow,gray,wooly
thigh,purple,purple,thick
ankle,green,white,thin
knee,blue,yellow,thick
low,yellow,blue,wooly
thigh,yellow,green,thick
thigh,gray,green,thick
knee,purple,white,wooly
knee,green,purple,thick
ankle,white,yellow,wooly
low,green,green,thin
ankle,yellow,gray,thick
low,blue,white,wooly
knee,blue,gray,thick
low,gray,green,wooly
ankle,green,red,thick
ankle,blue,white,wooly
low,gray,purple,thick
low,purple,red,thick
ankle,gray,yellow,thick
thigh,green,yellow,wooly
knee,yellow,white,thin
ankle,blue,blue,thick
ankle,purple,white,thick
ankle,green,gray,thick
thigh,gray,blue,thick
ankle,white,gray,wooly
low,blue,blue,thick
ankle,gray,red,thin
thigh,white,red,thin
thigh,purple,green,thick
knee,gray,red,thin
knee,green,white,wooly
low,blue,white,thin
knee,blue,gray,thick
low,green,red,wooly
knee,yellow,purple,thin
ankle,gray,gray,thick
ankle,purple,gray,thick
low,blue,purple,thick
thigh,purple,purple,wooly
thigh,yellow,purple,thick
thigh,purple,white,wooly
knee,gray,green,thin
thigh,blue,blue,wooly
low,yellow,blue,thick
thigh,gray,gray,thin
thigh,blue,white,thin
ankle,purple,green,wooly
ankle,purple,green,thick
knee,blue,purple,thin
low,gray,gray,wooly
knee,blue,gray,thin
knee,white,yellow,thin
thigh,green,red,thick
thigh,blue,red,thick
ankle,blue,green,wooly
low,purple,white,thin
low,gray,blue,thick
ankle,red,red,thick
low,purple,blue,wooly
thigh,green,red,wooly
knee,green,red,wooly
ankle,yellow,yellow,thin
knee,purple,purple,wooly
ankle,blue,yellow,thin
thigh,yellow,green,thin
low,green,gray,wooly
low,gray,gray,wooly
low,blue,gray,thick
thigh,yellow,white,thin
low,white,gray,thin
thigh,yellow,purple,thick
thigh,yellow,gray,thin
knee,green,gray,thick
ankle,green,red,thin
knee,red,purple,wooly
thigh,yellow,blue,thin
knee,white,yellow,thin
thigh,green,green,thick
thigh,purple,red,wooly
knee,gray,blue,wooly
ankle,yellow,red,thick
thigh,blue,gray,thin
ankle,purple,red,thin
ankle,blue,red,wooly
thigh,purple,gray,thick
low,white,green,thick
ankle,purple,white,wooly
thigh,gray,yellow,wooly
ankle,gray,blue,wooly
ankle,red,green,thin
low,red,blue,wooly
thigh,purple,white,thin
knee,gray,purple,thick
knee,green,blue,thick
low,red,yellow,thin
low,purple,blue,thick
ankle,green,green,thin
ankle,yellow,green,wooly
ankle,red,blue,thin
knee,green,yellow,thin
thigh,white,green,thin
low,green,white,thick
knee,yellow,blue,thick
knee,white,purple,thin
knee,white,red,thick
low,green,yellow,wooly
thigh,purple,yellow,wooly
knee,green,yellow,thick
low,white,red,thick
knee,white,gray,thick
thigh,gray,red,thin
knee,green,blue,wooly
knee,green,gray,wooly
ankle,green,gray,wooly
knee,gray,blue,wooly
ankle,gray,purple,thin
low,red,blue,thick
knee,white,blue,thick
ankle,green,blue,wooly
ankle,blue,gray,thin
thigh,white,gray,thin
low,green,gray,thick
thigh,yellow,red,thick
thigh,yellow,red,wooly
low,blue,blue,thin
low,green,blue,thick
low,blue,white,thin
knee,yellow,yellow,wooly
ankle,green,purple,thick
knee,green,green,wooly
ankle,gray,blue,thick
ankle,green,white,thick
thigh,green,yellow,thin
thigh,purple,white,thick
low,blue,red,thick
knee,white,purple,thick
low,purple,white,thick
low,blue,white,thick
knee,yellow,red,thick
thigh,green,red,thick
low,yellow,gray,thick
low,yellow,gray,thin
thigh,gray,yellow,wooly
thigh,gray,white,wooly
ankle,purple,green,thick
thigh,green,purple,wooly
low,red,white,thin
thigh,purple,white,thin
knee,red,gray,thin
low,green,white,thin
ankle,purple,yellow,thin
thigh,red,gray,wooly
knee,white,purple,thin
low,green,red,wooly
low,purple,yellow,thin
ankle,gray,red,wooly
thigh,purple,white,thin
thigh,white,gray,thick
low,gray,blue,thick
knee,gray,blue,thick
knee,red,blue,thick
thigh,blue,purple,thick
thigh,green,red,wooly
knee,purple,blue,thin
low,green,white,wooly
low,red,gray,wooly
ankle,yellow,green,thin
ankle,blue,red,thick
knee,green,white,wooly
ankle,white,purple,thick
knee,purple,purple,thin
ankle,green,gray,wooly
low,purple,green,wooly
knee,white,yellow,thin
low,green,gray,thin
knee,gray,green,thick
low,gray,red,thin
low,gray,purple,thin
thigh,gray,purple,thin
ankle,red,green,thin
thigh,gray,white,thick
low,green,gray,wooly
ankle,gray,purple,wooly
thigh,purple,purple,thick
ankle,green,gray,thick
knee,blue,white,wooly
knee,yellow,green,thick
ankle,blue,green,wooly
ankle,blue,purple,wooly
ankle,yellow,purple,thin
thigh,yellow,purple,thin
knee,white,white,thick
ankle,gray,yellow,thin
low,purple,purple,thick
low,white,gray,thick
thigh,white,blue,thin
low,yellow,green,thick
ankle,gray,purple,thick
knee,green,green,thick
ankle,red,red,wooly
low,blue,purple,wooly
knee,purple,green,wooly
knee,white,gray,wooly
low,green,red,wooly
low,green,gray,thin
low,red,green,thick
knee,blue,gray,thin
low,blue,white,wooly
low,purple,gray,thick
low,white,yellow,wooly
ankle,white,white,thin
ankle,yellow,white,thick
thigh,yellow,gray,wooly
knee,purple,blue,thin
knee,green,purple,thick
thigh,green,blue,thin
ankle,gray,blue,thin
thigh,red,red,thin
thigh,white,yellow,thin
ankle,blue,yellow,wooly
thigh,white,yellow,thin
ankle,green,red,thick
thigh,green,blue,wooly
low,gray,white,wooly
thigh,gray,gray,thick
low,white,gray,thick
thigh,purple,purple,wooly
ankle,blue,yellow,thick
ankle,yellow,white,thin
low,white,white,thin
thigh,yellow,white,wooly
knee,white,green,wooly
ankle,yellow,blue,thin
ankle,red,white,thin
low,blue,white,wooly
low,green,blue,thick
low,green,green,thin
thigh,yellow,purple,thick
knee,green,blue,thick
ankle,red,blue,wooly
low,gray,purple,wooly
knee,green,green,wooly
knee,gray,green,thick
ankle,yellow,blue,thin
low,blue,green,thin
knee,yellow,gray,thick
thigh,gray,red,thin
ankle,blue,white,thick
ankle,yellow,white,thin
low,red,yellow,wooly
ankle,white,red,thick
ankle,white,red,wooly
knee,gray,green,wooly
low,gray,blue,thick
ankle,red,blue,thick
low,yellow,blue,thin
thigh,yellow,yellow,thick
ankle,red,green,thick
ankle,green,yellow,wooly
ankle,yellow,purple,thin
thigh,purple,red,wooly
thigh,blue,yellow,thick
low,blue,yellow,thin
thigh,blue,red,thick
low,gray,blue,thin
thigh,white,blue,wooly
ankle,white,white,wooly
thigh,red,gray,thin
knee,white,green,thin
low,green,blue,thin
knee,yellow,gray,wooly
knee,white,white,wooly
thigh,red,white,thin
knee,yellow,purple,thin
thigh,green,gray,thick
low,gray,yellow,thin
thigh,green,red,thick
low,blue,yellow,thin
low,gray,yellow,thick
knee,blue,red,thick
low,yellow,blue,thin
thigh,purple,yellow,thick
thigh,blue,green,thick
knee,yellow,green,wooly
low,blue,white,wooly
low,green,blue,thin
knee,gray,yellow,thin
ankle,purple,yellow,wooly
knee,yellow,red,wooly
thigh,gray,blue,thin
thigh,purple,green,thick
knee,yellow,white,thick
low,green,white,wooly
knee,blue,red,thick
ankle,purple,purple,thick
knee,gray,yellow,thick
low,gray,blue,wooly
thigh,red,purple,wooly
thigh,white,green,thick
knee,purple,green,thick
thigh,purple,red,thick
thigh,purple,blue,thin
low,blue,red,thin
knee,green,gray,wooly
knee,blue,red,wooly
thigh,green,yellow,wooly
knee,purple,gray,thin
thigh,purple,yellow,thin
thigh,green,red,wooly
thigh,blue,gray,thick
ankle,purple,white,wooly
thigh,red,yellow,thin
low,white,blue,thin
thigh,purple,white,thick
knee,green,blue,wooly
knee,red,purple,thin
knee,white,blue,thick
knee,yellow,gray,wooly
knee,green,red,wooly
knee,red,gray,thick
thigh,purple,red,thin
thigh,green,yellow,thick
thigh,gray,white,thick
ankle,yellow,red,thin
ankle,gray,blue,wooly
ankle,yellow,blue,wooly
knee,red,gray,wooly
low,red,gray,thick
knee,yellow,green,wooly
ankle,gray,green,thin
thigh,green,purple,wooly
ankle,red,yellow,thick
ankle,blue,red,wooly
ankle,red,yellow,thin
ankle,red,green,thin
low,green,purple,thick
low,white,yellow,thin
knee,yellow,blue,thick
ankle,gray,yellow,thin
low,purple,purple,wooly
ankle,green,purple,wooly
knee,yellow,yellow,thin
thigh,yellow,purple,thin
knee,purple,red,wooly
thigh,yellow,yellow,thin
low,white,gray,thin
low,blue,gray,thin
ankle,gray,blue,thick
ankle,purple,blue,wooly
knee,red,blue,thick
thigh,white,red,wooly
thigh,green,white,thick
knee,yellow,purple,thin
ankle,purple,yellow,wooly
thigh,white,gray,wooly
ankle,blue,white,wooly
ankle,blue,purple,wooly
ankle,red,red,thin
thigh,purple,white,thin
ankle,purple,red,thin
knee,blue,purple,wooly
ankle,gray,red,thin
thigh,green,green,wooly
low,white,blue,thick
knee,purple,gray,thin
thigh,red,blue,wooly
knee,purple,gray,wooly
knee,blue,yellow,wooly
thigh,white,red,thick
low,yellow,white,thick
knee,gray,purple,wooly
ankle,red,green,wooly
thigh,purple,blue,thin
low,white,blue,wooly
low,yellow,red,wooly
thigh,blue,blue,thick
ankle,gray,purple,wooly
ankle,purple,red,wooly
knee,purple,white,thin
ankle,gray,white,thick
low,purple,gray,thin
ankle,blue,purple,thin
low,blue,white,wooly
low,purple,yellow,thin
low,green,red,wooly
low,purple,gray,thin
knee,red,blue,thick
knee,green,red,wooly
low,blue,red,wooly
thigh,red,white,thin
knee,blue,red,thin
thigh,yellow,gray,thick
thigh,gray,yellow,wooly
knee,green,green,thick
low,yellow,purple,wooly
low,yellow,red,wooly
knee,red,blue,thick
ankle,red,green,thick
low,blue,green,wooly
thigh,purple,white,thin
low,red,yellow,wooly
knee,white,gray,thin
knee,gray,blue,thick
ankle,yellow,yellow,thin
knee,green,gray,wooly
low,gray,purple,thin
ankle,yellow,gray,wooly
knee,blue,purple,wooly
ankle,gray,red,thin
low,white,blue,thin
knee,blue,purple,thin
knee,red,purple,wooly
ankle,green,blue,wooly
knee,gray,blue,wooly
ankle,white,blue,thick
knee,blue,green,wooly
ankle,blue,green,wooly
low,blue,green,thick
low,white,blue,thick
low,green,blue,thick
low,white,purple,wooly
low,yellow,gray,thin
knee,blue,yellow,thin
knee,gray,green,thin
low,white,gray,thick
low,white,yellow,thin
ankle,purple,purple,thin
thigh,red,green,thin
ankle,blue,red,thin
ankle,purple,green,thin
low,blue,green,wooly
thigh,blue,gray,thick
ankle,blue,red,thick
thigh,yellow,green,thin
low,yellow,blue,thin
ankle,red,white,thin
knee,purple,gray,thin
knee,green,red,thick
knee,green,yellow,thick
knee,yellow,white,thick
knee,blue,gray,thick
knee,white,blue,thin
thigh,red,purple,thin
thigh,yellow,green,thick
low,blue,green,thin
low,gray,purple,thin
low,red,gray,thick
ankle,yellow,white,wooly
low,yellow,blue,thin
ankle,yellow,yellow,wooly
ankle,purple,white,thin
thigh,green,gray,thin
thigh,yellow,purple,wooly
thigh,red,yellow,thick
ankle,red,white,thin
low,blue,blue,thick
knee,blue,red,thick
low,gray,blue,thick
ankle,blue,yellow,wooly
low,white,purple,thick
knee,green,blue,thin
low,gray,purple,thick
knee,purple,green,wooly
knee,gray,blue,thick
knee,blue,blue,thin
thigh,gray,yellow,thick
thigh,blue,red,thick
knee,yellow,purple,wooly
thigh,white,white,wooly
low,purple,green,thick
thigh,gray,blue,thin
low,red,blue,thick
ankle,red,yellow,thick
thigh,red,purple,thick
ankle,purple,red,thick
knee,blue,purple,wooly
thigh,purple,white,wooly
low,red,yellow,wooly
ankle,yellow,red,thin
ankle,purple,gray,thin
knee,yellow,green,thin
thigh,green,green,wooly
ankle,purple,gray,wooly
thigh,gray,yellow,thick
thigh,yellow,red,wooly
low,gray,yellow,thick
knee,yellow,yellow,wooly
thigh,gray,purple,thin
low,blue,purple,wooly
ankle,blue,purple,wooly
ankle,green,green,thin
knee,gray,green,thin
low,purple,green,wooly
knee,yellow,green,wooly
ankle,blue,green,thin
ankle,white,white,thick
knee,red,blue,wooly
thigh,green,gray,thick
knee,purple,yellow,thick
ankle,purple,purple,thin
thigh,green,yellow,wooly
ankle,purple,red,thin
ankle,purple,gray,wooly
thigh,red,yellow,wooly
thigh,green,white,wooly
ankle,white,purple,thin
knee,yellow,white,thin
low,white,gray,wooly
ankle,yellow,purple,wooly
knee,purple,white,wooly
thigh,white,red,thin
knee,gray,purple,wooly
thigh,white,gray,wooly
thigh,green,white,thin
low,white,red,thin
low,blue,purple,wooly
knee,purple,blue,thick
low,yellow,gray,thick
low,blue,gray,thin
thigh,gray,white,thick
low,green,blue,thin
knee,gray,red,wooly
low,white,purple,thick
thigh,purple,white,thick
low,red,blue,wooly
knee,green,green,thick
knee,yellow,green,thin
low,purple,white,thick
ankle,green,white,thick
thigh,red,purple,wooly
knee,purple,gray,thin
low,yellow,green,wooly
low,gray,yellow,thin
thigh,blue,blue,wooly
thigh,yellow,white,thick
thigh,white,white,thin
knee,white,white,wooly
knee,blue,purple,wooly
ankle,purple,yellow,thick
knee,green,gray,thin
low,yellow,yellow,thin
ankle,red,green,thin
ankle,blue,yellow,wooly
ankle,blue,purple,thin
knee,blue,white,thick
knee,gray,red,thin
low,blue,purple,thick
low,yellow,yellow,wooly
ankle,purple,blue,thin
thigh,purple,purple,wooly
knee,purple,yellow,thick
knee,gray,white,wooly
knee,yellow,red,thick
thigh,blue,white,thin
thigh,green,green,wooly
ankle,white,gray,thick
knee,green,gray,thin
ankle,yellow,gray,thin
ankle,blue,green,thin
low,purple,gray,thick
low,gray,yellow,thin
knee,white,blue,thick
knee,white,purple,thick
low,green,white,wooly
thigh,blue,yellow,wooly
low,yellow,red,thin
knee,red,gray,thick
ankle,red,purple,thick
thigh,yellow,white,wooly
thigh,blue,white,thin
knee,white,red,thick
low,gray,blue,thick
low,white,yellow,thick
knee,red,purple,wooly
ankle,white,green,thin
thigh,purple,green,wooly
knee,yellow,purple,thick
thigh,white,blue,thin
ankle,gray,red,thick
low,blue,gray,wooly
knee,green,red,thick
low,red,yellow,wooly
ankle,green,blue,thin
thigh,white,yellow,thin
ankle,gray,green,thin
ankle,red,gray,thin
ankle,green,yellow,thin
thigh,red,gray,thick
knee,green,red,wooly
low,yellow,blue,thin
low,yellow,white,thick
low,red,yellow,wooly
thigh,red,green,wooly
low,white,white,thick
low,red,green,wooly
knee,white,gray,thin
knee,purple,blue,thick
thigh,green,gray,thin
ankle,yellow,purple,wooly
knee,white,blue,wooly
knee,green,red,thick
low,blue,red,thin
thigh,white,yellow,wooly
knee,yellow,gray,thick
knee,purple,purple,thin
thigh,white,purple,thick
ankle,blue,blue,thick
ankle,purple,gray,thin
knee,yellow,green,thick
low,gray,red,wooly
knee,gray,gray,wooly
low,green,green,thin
thigh,red,yellow,wooly
thigh,green,gray,thin
knee,green,red,thin
ankle,blue,yellow,thin
low,red,blue,thin
thigh,gray,red,thin
knee,gray,purple,wooly
low,green,yellow,wooly
ankle,blue,white,thick
low,gray,green,thick
low,yellow,gray,wooly
thigh,red,blue,thin
thigh,green,purple,thin
thigh,green,blue,thick
thigh,gray,green,wooly
low,blue,green,thin
knee,red,white,thick
thigh,green,blue,wooly
knee,white,green,thick
ankle,gray,green,thick
low,green,white,thick
knee,white,red,thin
thigh,green,green,wooly
ankle,blue,green,wooly
thigh,red,white,thin
knee,white,white,thin
thigh,green,blue,thick
thigh,gray,purple,thin
low,white,white,wooly
ankle,green,red,thick
low,white,yellow,thick
low,gray,green,thin
ankle,white,green,thin
low,yellow,blue,wooly
low,red,red,thin
ankle,yellow,red,thin
ankle,yellow,yellow,thick
thigh,blue,blue,thin
low,gray,yellow,thin
knee,green,blue,thin
ankle,green,green,thick
thigh,white,white,thin
thigh,blue,purple,thin
thigh,green,white,thick
low,yellow,green,wooly
low,white,red,thick
knee,gray,white,wooly
knee,green,purple,thin
low,green,gray,wooly
thigh,yellow,purple,thin
ankle,white,blue,wooly
thigh,red,white,thin
knee,gray,purple,thick
low,blue,blue,thin
low,yellow,gray,thin
low,green,purple,wooly
thigh,blue,purple,wooly
knee,green,gray,wooly
ankle,red,gray,thick
low,white,red,thick
ankle,gray,red,thin
knee,yellow,purple,wooly
ankle,purple,gray,thin
knee,yellow,blue,thick
thigh,gray,yellow,wooly
low,blue,yellow,wooly
knee,white,white,wooly
ankle,purple,blue,thin
thigh,purple,yellow,thick
knee,white,yellow,thin
ankle,blue,blue,thin
thigh,yellow,yellow,thin
ankle,blue,yellow,wooly
thigh,purple,green,thin
ankle,blue,white,thick
ankle,white,green,wooly
knee,blue,gray,wooly
low,blue,yellow,wooly
thigh,purple,yellow,thin
ankle,white,red,wooly
thigh,yellow,gray,thick
thigh,purple,yellow,thick
knee,gray,purple,thick
ankle,yellow,yellow,wooly
ankle,blue,yellow,wooly
low,green,green,thin
knee,red,white,thick
thigh,white,white,thin
low,green,blue,wooly
low,red,white,thin
low,yellow,white,thin
knee,blue,white,wooly
knee,blue,yellow,thin
low,yellow,red,thick
thigh,yellow,yellow,thin
knee,red,red,thick
low,green,red,thin
low,purple,gray,thin
thigh,yellow,purple,wooly
ankle,blue,purple,thin
knee,red,green,thick
thigh,red,red,wooly
knee,gray,yellow,thin
thigh,gray,yellow,wooly
low,white,yellow,thick
knee,gray,red,thin
knee,red,red,thick
low,white,gray,wooly
low,gray,gray,thin
low,yellow,gray,wooly
ankle,white,red,thick
low,blue,blue,thin
thigh,yellow,yellow,thin
knee,blue,gray,thin
knee,blue,purple,thick
ankle,gray,gray,thin
ankle,blue,red,thick
low,purple,red,wooly
ankle,green,purple,thick
low,green,red,thick
low,gray,red,thin
ankle,gray,red,thin
ankle,blue,blue,wooly
low,white,green,thin
low,purple,yellow,wooly
low,gray,red,wooly
knee,red,gray,thick
knee,gray,green,thin
thigh,white,yellow,thick
ankle,purple,purple,thin
ankle,blue,green,thin
knee,yellow,blue,thick
ankle,yellow,red,wooly
knee,red,purple,thin
thigh,purple,white,thin
low,gray,green,thin
low,gray,yellow,thin
low,white,red,thick
ankle,gray,blue,thin
knee,blue,white,thick
knee,blue,yellow,thin
knee,yellow,red,wooly
ankle,blue,purple,thick
low,gray,white,thick
ankle,yellow,white,thin
thigh,green,green,wooly
thigh,yellow,gray,wooly
knee,green,gray,thick
knee,white,red,thick
knee,purple,blue,thick
low,blue,gray,wooly
ankle,blue,white,wooly
thigh,blue,red,thin
ankle,green,gray,thin
thigh,gray,purple,wooly
ankle,purple,yellow,wooly
thigh,gray,purple,thick
thigh,red,green,wooly
knee,yellow,purple,thick
low,red,yellow,thin
low,white,blue,thin
thigh,gray,purple,wooly
low,purple,white,thick
low,gray,gray,wooly
knee,white,blue,wooly
ankle,gray,gray,thin
ankle,gray,purple,thick
low,yellow,green,thin
low,green,purple,thin
ankle,red,purple,wooly
thigh,purple,green,wooly
low,yellow,green,thin
knee,gray,yellow,wooly
knee,yellow,red,wooly
knee,gray,blue,wooly
ankle,purple,gray,thick
knee,green,purple,wooly
knee,white,purple,thin
ankle,gray,blue,thick
ankle,red,green,thin
thigh,blue,red,thin
knee,gray,yellow,thick
low,gray,blue,thick
low,green,green,thick
knee,purple,blue,thick
low,white,green,thin
knee,red,yellow,thick
knee,white,red,thin
knee,purple,white,thick
thigh,purple,white,wooly
knee,gray,red,thick
knee,white,green,thick
low,purple,blue,wooly
thigh,green,yellow,thin
low,green,yellow,wooly
thigh,purple,blue,wooly
ankle,red,green,thick
ankle,purple,green,thick
knee,blue,green,thin
low,red,yellow,thin
low,yellow,red,wooly
low,purple,white,thick
low,gray,yellow,thick
thigh,green,blue,thick
thigh,gray,yellow,wooly
ankle,purple,blue,wooly
low,yellow,purple,thin
ankle,green,blue,thick
